v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,stkcd,dt
1,1,0,10,-1,1,0,3,6,43,3814,0,0,0,0,14893,0,0,1,0,0,0,1,1,1,1,000410,2011
1,1,0,10,0,1,0,3,6,48,8744,0,0,0,1,14380,0,0,1,0,0,0,1,1,1,1,000410,2012
1,1,0,22,-1,1,0,6,6,48,909,0,2,0,1,1570,1,1,1,1,1,1,1,1,0,1,000411,2011
1,1,0,22,-1,1,0,6,6,48,909,0,2,0,1,1570,1,1,1,1,1,1,1,1,0,1,000411,2012
1,1,0,5,2,0,0,0,3,45,127,0,0,0,0,588,,,,,,,,,,,000413,2011
1,1,0,5,2,1,0,0,3,47,1441,0,0,0,1,1898,1,1,1,0,1,1,1,1,1,1,000413,2012
1,1,0,6,0,0,0,-1,4,39,-1,0,-1,0,1,-1,1,1,0,1,0,0,1,1,1,1,000415,2011
1,1,1,3,0,0,0,2,4,35,171,0,-1,0,1,179,1,1,0,1,0,0,1,1,1,1,000415,2012
1,1,0,2,0,1,0,2,5,42,46,0,0,0,0,61,0,0,0,0,0,0,0,1,1,1,000416,2011
1,1,0,1,0,1,0,2,4,45,53,0,1,0,1,53,0,0,0,0,0,0,0,1,1,1,000416,2012
1,1,0,31,5,0,0,2,8,51,2291,0,-1,0,0,7960,1,1,1,1,1,1,1,1,0,1,000417,2011
1,1,0,13,-1,1,0,4,5,46,-1,0,0,0,1,-1,1,1,1,1,1,0,1,1,1,1,000418,2012
1,1,0,7,11,0,0,2,7,46,1180,0,0,0,0,4607,1,0,0,1,1,1,1,1,0,1,000419,2011
1,1,0,4,9,0,0,2,7,47,1906,0,0,0,0,4784,1,0,0,1,1,1,1,1,0,1,000419,2012
1,1,0,3,0,1,0,0,4,45,-1,0,0,0,1,-1,1,1,1,1,1,0,1,1,1,1,000420,2011
1,1,0,4,0,1,1,0,4,45,492,0,0,0,0,5836,1,1,1,1,1,0,1,1,1,1,000420,2012
1,1,0,17,0,0,0,0,4,54,848,0,0,0,1,4343,1,1,1,1,1,1,1,1,0,1,000421,2011
1,1,0,10,0,0,0,1,4,46,693,0,1,0,1,3361,1,1,1,1,1,1,1,1,0,1,000421,2012
1,1,0,31,-1,1,0,-1,6,42,3297,0,0,0,1,4680,1,0,0,0,1,0,1,1,1,1,000422,2011
1,1,0,36,-1,1,0,-1,6,42,3307,0,0,0,1,3667,1,0,0,0,1,0,1,1,1,1,000422,2012
1,1,0,47,-1,1,0,3,8,48,2331,0,1,0,1,5665,1,1,1,1,1,1,1,1,0,1,000423,2011
1,1,0,52,-1,1,0,3,8,49,2938,0,1,0,0,6227,1,1,1,1,1,1,1,1,0,1,000423,2012
1,1,1,17,43,1,1,9,9,50,7676,1,0,0,1,16605,1,1,1,1,1,1,1,1,0,1,000425,2011
1,1,1,23,45,1,1,9,9,51,9971,1,0,0,0,15206,1,1,1,1,1,1,1,1,0,1,000425,2012
1,1,0,12,0,1,0,2,7,40,125,0,1,0,1,294,1,0,0,0,1,0,1,1,1,1,000426,2011
1,1,0,6,0,1,0,2,8,41,138,0,1,0,0,300,1,0,0,0,1,0,1,1,1,1,000426,2012
1,1,0,19,0,1,0,1,4,45,2087,0,0,0,1,9055,1,1,1,1,0,0,1,1,0,1,000428,2011
1,1,0,26,0,1,0,3,6,46,1822,0,0,0,0,7185,1,1,1,1,0,0,1,1,0,1,000428,2012
1,1,0,3,0,1,0,2,7,49,888,1,0,0,0,1477,1,0,0,1,1,0,1,1,1,1,000429,2011
1,1,0,5,0,1,0,2,7,50,775,0,0,0,1,1636,1,0,0,1,1,0,1,1,1,1,000429,2012
1,1,0,8,1,1,0,1,5,45,235,0,0,0,0,733,1,1,1,1,0,1,1,1,0,1,000430,2011
1,1,0,8,3,1,0,1,4,48,221,0,0,0,1,780,1,1,1,1,0,1,1,1,0,1,000430,2012
1,1,0,46,-1,1,0,-1,12,44,-1,0,-1,0,0,17862,1,0,0,1,1,1,1,1,1,1,000488,2011
1,1,1,45,-1,1,0,-1,12,45,-1,0,-1,0,1,15775,1,0,0,1,1,1,1,1,1,1,000488,2012
1,1,0,13,-1,1,0,0,8,49,4228,1,0,0,0,15916,1,1,0,0,1,0,1,1,1,1,000501,2011
1,1,0,14,-1,1,0,0,8,50,4476,0,0,0,0,15793,1,1,0,0,1,0,1,1,1,1,000501,2012
1,1,0,13,0,1,0,1,4,45,50,0,0,0,1,89,1,1,0,1,1,0,1,1,0,1,000502,2011
1,1,0,7,0,1,0,1,4,41,36,0,0,0,1,79,1,1,0,1,1,0,1,1,0,1,000502,2012
1,1,0,3,-1,1,0,2,4,47,265,0,2,0,1,420,1,0,0,1,0,0,1,1,1,1,000503,2011
1,1,0,3,0,1,0,2,4,48,429,0,2,0,0,452,1,0,0,1,0,0,1,1,1,1,000503,2012
1,1,0,6,-1,1,0,1,7,48,23,0,0,0,1,28,0,0,0,0,0,0,1,1,0,0,000505,2011
1,1,0,6,-1,1,0,1,7,48,22,0,0,0,1,26,0,0,0,0,0,0,1,1,0,0,000505,2012
1,1,0,6,-1,1,0,1,7,48,22,0,0,0,1,25,0,0,0,0,0,0,,,0,0,000505,2013
1,1,0,6,-1,1,0,1,5,50,148,1,0,1,1,468,1,0,0,0,1,0,1,1,1,1,000506,2011
1,1,0,6,-1,1,0,1,5,50,91,1,0,1,0,330,1,0,0,0,1,0,1,1,1,1,000506,2012
1,1,0,6,-1,1,0,1,5,50,91,1,0,1,0,197,1,0,0,0,1,0,1,1,1,1,000506,2013
,,0,20,-1,1,0,3,7,46,458,1,0,1,1,983,1,0,0,1,1,1,,,0,1,000507,2011
,,0,20,-1,1,0,3,7,47,531,1,0,1,0,1096,1,0,0,1,1,1,,,0,1,000507,2012
,,0,20,-1,1,0,3,7,48,587,1,0,1,0,1192,1,0,0,1,1,1,,,0,1,000507,2013
,,0,3,-1,1,0,2,9,48,687,0,0,1,1,2094,0,0,0,0,0,0,,,0,0,000509,2011
,,0,3,-1,1,0,2,9,48,687,0,0,1,1,2094,0,0,0,0,0,0,,,0,0,000509,2012
,,0,3,-1,1,0,2,9,49,687,0,0,1,1,2094,0,0,0,0,0,0,,,0,0,000509,2013
,,0,8,-1,1,0,4,7,48,624,0,0,1,1,3360,1,0,0,1,1,0,,,1,1,000510,2011
,,0,8,-1,1,0,4,7,49,623,0,0,1,1,3340,1,0,0,1,1,0,,,1,1,000510,2012
,,0,8,-1,1,0,4,7,50,638,0,0,1,1,3095,1,0,0,1,1,0,,,1,1,000510,2013
,,0,8,-1,1,0,4,5,46,75,0,0,1,1,87,1,1,1,1,1,1,,,1,1,000511,2011
,,0,8,-1,1,0,4,5,46,59,0,0,1,1,68,1,1,1,1,1,1,,,1,1,000511,2012
,,0,8,-1,1,0,4,5,47,64,0,0,1,1,153,1,1,1,1,1,1,,,1,1,000511,2013
,,0,9,-1,1,0,3,7,49,2144,0,0,1,1,5308,1,0,0,1,1,0,,,0,1,000513,2011
,,0,9,-1,1,0,3,7,49,2619,0,0,1,0,5587,1,0,0,1,1,0,,,0,1,000513,2012
,,0,8,-1,1,0,3,7,50,2628,0,0,1,1,5058,1,0,0,1,1,0,,,0,1,000513,2013
,,0,8,-1,1,0,3,4,49,306,0,0,1,0,692,1,0,0,1,1,0,,,0,1,000514,2011
,,0,8,-1,1,0,3,4,49,621,0,0,1,1,1344,1,0,0,1,1,0,,,0,1,000514,2012
,,0,10,-1,1,0,3,4,50,645,0,0,1,1,1238,1,0,0,1,1,0,,,0,1,000514,2013
,,0,6,-1,1,0,4,5,42,2066,1,0,1,1,3475,1,0,0,1,1,0,,,0,1,000516,2011
,,0,6,-1,1,0,4,5,43,2069,1,0,1,1,3478,1,0,0,1,1,0,,,0,1,000516,2012
,,0,6,-1,1,0,4,5,44,2087,1,0,1,0,3486,1,0,0,1,1,0,,,0,1,000516,2013
,,0,1,1,1,0,1,5,45,345,1,0,1,0,559,1,0,0,1,1,1,,,0,1,000517,2011
,,0,1,1,1,0,1,5,45,196,1,0,1,0,524,1,0,0,1,1,1,,,0,1,000517,2012
,,0,1,1,1,0,1,5,45,201,1,0,1,1,698,1,0,0,1,1,1,,,0,1,000517,2013
,,0,4,-1,1,0,2,5,48,56,0,0,1,1,384,1,0,0,1,1,1,,,0,1,000518,2011
,,0,4,-1,1,0,2,5,48,165,0,0,1,1,471,1,0,0,1,1,1,,,0,1,000518,2012
,,0,4,-1,1,0,2,5,48,178,0,0,1,1,424,1,0,0,1,1,1,,,0,1,000518,2013
,,0,4,-1,1,0,3,6,50,187,0,0,1,1,1482,0,0,0,0,0,0,,,0,1,000519,2011
,,0,4,-1,1,0,3,6,50,207,0,0,1,1,1450,0,0,0,0,0,0,,,0,1,000519,2012
,,0,4,-1,1,0,3,6,50,1220,0,0,1,1,4514,0,0,0,0,0,0,,,0,1,000519,2013
,,0,2,-1,1,0,3,6,50,1512,0,0,1,1,9637,1,0,0,1,1,0,,,0,1,000520,2011
,,0,2,-1,1,0,3,6,50,972,0,0,1,1,3583,1,0,0,1,1,0,,,0,1,000520,2012
,,0,2,-1,1,0,3,6,50,765,0,0,1,1,2204,1,0,0,1,1,0,,,0,1,000520,2013
,,0,7,-1,1,0,4,9,50,1485,0,0,1,1,4048,1,1,1,1,1,0,,,0,1,000521,2011
,,0,7,-1,1,0,4,9,50,4690,0,0,1,1,15070,1,1,1,1,1,0,,,0,1,000521,2012
,,0,7,-1,1,0,4,9,50,4536,0,0,1,1,13256,1,1,1,1,1,0,,,0,1,000521,2013
,,0,5,-1,1,0,0,5,50,215,0,0,1,1,596,1,0,0,1,1,0,,,0,1,000523,2011
,,0,5,-1,1,0,0,5,50,261,0,0,1,0,780,1,0,0,1,1,0,,,0,1,000523,2012
,,0,5,-1,1,0,0,5,50,274,0,0,1,0,739,1,0,0,1,1,0,,,0,1,000523,2013
,,0,1,1,1,0,3,6,46,256,1,0,1,1,1171,1,0,0,1,1,0,,,0,1,000524,2011
,,0,1,1,1,0,3,6,47,256,1,0,1,1,1154,1,0,0,1,1,0,,,0,1,000524,2012
,,0,1,1,1,0,3,6,48,259,1,0,1,1,1125,1,0,0,1,1,0,,,0,1,000524,2013
,,0,6,-1,1,0,1,5,41,1205,1,0,1,0,3131,1,0,0,1,1,0,,,0,1,000525,2011
,,0,6,-1,1,0,1,5,42,1946,1,0,1,1,3727,1,0,0,1,1,0,,,0,1,000525,2012
,,0,6,-1,1,0,1,5,43,2176,1,0,1,1,3977,1,0,0,1,1,0,,,0,1,000525,2013
,,0,3,-1,1,0,1,4,48,16,1,0,1,0,18,0,0,0,0,0,0,,,0,1,000526,2011
,,0,3,-1,1,0,1,4,48,16,1,0,1,0,18,0,0,0,0,0,0,,,0,1,000526,2012
,,0,3,-1,1,0,1,4,48,16,1,0,1,0,18,0,0,0,0,0,0,,,0,1,000526,2013
,,0,10,-1,1,1,4,4,48,53904,0,0,1,0,66497,1,1,1,1,1,0,,,0,1,000527,2011
,,0,10,-1,1,1,4,4,48,547333,0,0,1,0,67521,1,1,1,1,1,0,,,0,1,000527,2012
,,0,10,-1,1,1,4,4,48,547333,0,0,1,0,67521,1,1,1,1,1,0,,,0,1,000527,2013
,,0,5,-1,1,1,3,9,48,5576,0,0,1,1,13362,1,1,1,1,1,0,,,0,1,000528,2011
,,0,5,-1,1,1,3,9,48,5702,0,0,1,1,13325,1,1,1,1,1,0,,,0,1,000528,2012
,,0,5,-1,1,1,3,9,48,5747,0,0,1,1,12269,1,1,1,1,1,0,,,0,1,000528,2013
,,0,6,-1,1,1,3,10,48,302,0,0,1,1,971,1,0,0,1,1,1,,,0,1,000529,2011
,,0,6,-1,1,1,3,10,48,318,0,0,1,1,992,1,0,0,1,1,1,,,0,1,000529,2012
,,0,6,-1,1,1,3,10,48,331,0,0,1,1,1028,1,0,0,1,1,1,,,0,1,000529,2013
,,0,7,-1,1,1,3,6,48,451,0,0,1,0,1306,1,0,0,1,1,1,,,0,1,000530,2011
,,0,7,-1,1,1,3,6,48,1202,0,0,1,0,2133,1,0,0,1,1,1,,,0,1,000530,2012
,,0,7,-1,1,1,3,6,48,1225,0,0,1,1,2126,1,0,0,1,1,1,,,0,1,000530,2013
,,0,7,-1,1,1,3,6,48,686,0,0,1,1,1062,1,0,0,1,1,1,,,0,1,000531,2011
,,0,7,-1,1,1,3,6,48,717,0,0,1,1,1058,1,0,0,1,1,1,,,0,1,000531,2012
,,0,7,-1,1,1,3,6,48,713,0,0,1,1,1058,1,0,0,1,1,1,,,0,1,000531,2013
,,0,7,-1,1,1,4,9,48,194,0,0,1,1,717,1,0,0,1,1,1,,,0,1,000532,2011
,,0,7,-1,1,1,4,9,48,208,0,0,1,1,646,1,0,0,1,1,1,,,0,1,000532,2012
,,0,7,-1,1,1,4,9,48,207,0,0,1,1,650,1,0,0,1,1,1,,,0,1,000532,2013
,,0,3,-1,1,1,3,5,48,2186,0,0,1,1,3668,1,1,0,1,1,1,,,0,1,000533,2011
,,0,3,-1,1,1,3,5,48,2186,0,0,1,1,3668,1,1,0,1,1,1,,,0,1,000533,2012
,,0,3,-1,1,1,3,5,48,2186,0,0,1,1,3668,1,1,0,1,1,1,,,0,1,000533,2013
,,0,5,-1,1,1,3,5,48,382,1,0,1,1,702,1,1,0,1,1,1,,,0,1,000534,2011
,,0,5,-1,1,1,3,5,48,315,1,0,1,0,520,1,1,0,1,1,1,,,0,1,000534,2012
,,0,5,-1,1,1,3,5,48,301,1,0,1,0,506,1,1,0,1,1,1,,,0,1,000534,2013
,,0,10,-1,1,1,2,4,48,2296,1,0,1,1,5864,1,0,0,1,1,0,,,0,1,000536,2011
,,0,10,-1,1,1,2,4,48,1748,1,0,1,0,5803,1,0,0,1,1,0,,,0,1,000536,2012
,,0,10,-1,1,1,2,4,48,1313,1,0,1,1,7279,1,0,0,1,1,0,,,0,1,000536,2013
,,0,1,-1,1,1,3,4,48,128,1,0,1,1,140,1,0,0,1,1,0,,,0,1,000537,2011
,,0,1,-1,1,1,3,4,48,128,1,0,1,1,140,1,0,0,1,1,0,,,0,1,000537,2012
,,0,1,-1,1,1,3,4,48,129,1,0,1,1,141,1,0,0,1,1,0,,,0,1,000537,2013
,,0,9,-1,1,1,5,11,48,2346,1,0,1,1,3942,1,0,0,1,1,1,,,0,1,000538,2011
,,0,9,-1,1,1,5,11,48,2720,1,0,1,0,4274,1,0,0,1,1,1,,,0,1,000538,2012
,,0,9,-1,1,1,5,11,48,3334,1,0,1,1,5135,1,0,0,1,1,1,,,0,1,000538,2013
,,0,17,-1,1,1,-1,8,-1,-1,1,0,1,1,1896,1,0,0,1,1,0,,,0,1,000539,2011
,,0,17,-1,1,1,-1,8,-1,813,1,0,1,1,1411,1,0,0,1,1,0,,,0,1,000539,2012
,,0,17,-1,1,1,-1,8,-1,4668,1,0,1,0,6619,1,0,0,1,1,0,,,0,1,000539,2013
,,0,6,-1,1,1,5,11,48,1685,1,0,1,0,2162,1,0,0,1,1,0,,,0,1,000540,2011
,,0,6,-1,1,1,5,11,48,2148,1,0,1,0,2832,1,0,0,1,1,0,,,0,1,000540,2012
,,0,6,-1,1,1,5,11,48,2447,1,0,1,1,3362,1,0,0,1,1,0,,,0,1,000540,2013
,,0,8,-1,1,1,3,8,49,836,1,0,1,1,7309,1,1,0,1,1,0,,,0,1,000541,2011
,,0,8,-1,1,1,3,8,49,921,1,0,1,1,7657,1,1,0,1,1,0,,,0,1,000541,2012
,,0,8,-1,1,1,3,8,49,987,1,0,1,1,8875,1,1,0,1,1,0,,,0,1,000541,2013
,,0,5,-1,1,1,3,5,49,1900,1,0,1,0,3754,1,0,0,1,1,0,,,0,1,000543,2011
,,0,5,-1,1,1,3,5,49,1850,1,0,1,0,3463,1,0,0,1,1,0,,,0,1,000543,2012
,,0,5,-1,1,1,3,5,49,2114,1,0,1,1,3772,1,0,0,1,1,0,,,0,1,000543,2013
,,0,7,-1,1,1,3,5,50,376,1,0,1,0,561,1,0,0,1,1,0,,,0,1,000544,2011
,,0,7,-1,1,1,3,5,50,461,1,0,1,0,675,1,0,0,1,1,0,,,0,1,000544,2012
,,0,7,-1,1,1,3,5,50,498,1,0,1,0,712,1,0,0,1,1,0,,,0,1,000544,2013
,,0,3,-1,1,1,2,3,45,68,1,0,1,0,87,0,0,0,0,0,0,,,0,1,000546,2011
,,0,3,-1,1,1,2,3,45,55,1,0,1,1,115,0,0,0,0,0,0,,,0,1,000546,2012
,,0,3,-1,1,1,2,3,45,31,1,0,1,0,81,0,0,0,0,0,0,,,0,1,000546,2013
,,0,1,-1,1,1,2,5,46,632,1,0,1,0,1004,1,0,0,1,1,0,,,0,1,000547,2011
,,0,1,-1,1,1,2,5,46,694,1,0,1,0,1051,1,0,0,1,1,0,,,0,1,000547,2012
,,0,1,-1,1,1,2,5,46,716,1,0,1,1,989,1,0,0,1,1,0,,,0,1,000547,2013
,,0,9,-1,1,1,3,6,47,128,0,0,1,0,207,1,0,0,1,1,0,,,0,1,000548,2011
,,0,9,-1,1,1,3,6,47,143,0,0,1,1,219,1,0,0,1,1,0,,,0,1,000548,2012
,,0,9,-1,1,1,3,6,47,340,0,0,1,0,785,1,0,0,1,1,0,,,0,1,000548,2013
,,0,2,-1,1,1,7,12,47,5467,1,2,1,1,13227,1,0,0,1,1,0,,,0,1,000550,2011
,,0,2,-1,1,1,7,12,47,5467,1,2,1,1,13227,1,0,0,1,1,0,,,0,1,000550,2012
,,0,2,-1,1,1,7,12,47,5467,1,2,1,1,13227,1,0,0,1,1,0,,,0,1,000550,2013
,,0,7,-1,1,1,2,5,48,1097,0,2,1,0,4501,1,0,0,1,1,0,,,0,1,000551,2011
,,0,7,-1,1,1,2,5,48,1166,0,2,1,0,4388,1,0,0,1,1,0,,,0,1,000551,2012
,,0,7,-1,1,1,2,5,48,1181,0,2,1,0,4312,1,0,0,1,1,0,,,0,1,000551,2013
,,0,3,-1,1,1,4,7,49,518,0,0,1,0,3802,0,0,0,0,0,0,,,0,1,000552,2011
,,0,3,-1,1,1,4,7,49,2388,0,0,1,0,18820,0,0,0,0,0,0,,,0,1,000552,2012
,,0,3,-1,1,1,4,7,49,2446,0,0,1,0,18465,0,0,0,0,0,0,,,0,1,000552,2013
,,0,3,-1,1,1,4,7,48,680,0,0,1,0,2294,1,0,0,1,1,0,,,0,1,000553,2011
,,0,3,-1,1,1,4,7,48,796,0,0,1,0,2256,1,0,0,1,1,0,,,0,1,000553,2012
,,0,3,-1,1,1,4,7,48,886,0,0,1,0,2122,1,0,0,1,1,0,,,0,1,000553,2013
,,0,6,-1,1,1,3,7,50,447,0,0,1,1,1410,0,0,0,0,0,0,,,0,1,000554,2011
,,0,6,-1,1,1,3,7,50,447,0,0,1,1,1410,0,0,0,0,0,0,,,0,1,000554,2012
,,0,6,-1,1,1,3,7,50,447,0,0,1,1,1410,0,0,0,0,0,0,,,0,1,000554,2013
,,0,2,-1,1,1,3,5,48,36,0,0,1,1,38,0,0,0,0,0,0,,,0,1,000557,2011
,,0,2,-1,1,1,3,5,48,36,0,0,1,1,38,0,0,0,0,0,0,,,0,1,000557,2012
,,0,2,-1,1,1,3,5,48,36,0,0,1,1,38,0,0,0,0,0,0,,,0,1,000557,2013
,,0,19,-1,1,1,4,7,49,210,0,0,1,0,236,1,0,0,1,1,0,,,0,1,000558,2011
,,0,19,-1,1,1,4,7,49,175,0,0,1,1,248,1,0,0,1,1,0,,,0,1,000558,2012
,,0,19,-1,1,1,4,7,49,177,0,0,1,1,281,1,0,0,1,1,0,,,0,1,000558,2013
,,0,29,-1,1,1,2,4,50,-1,0,0,1,0,10504,1,0,0,1,1,0,,,0,1,000559,2011
,,0,29,-1,1,1,2,4,50,2589,0,0,1,0,9716,1,0,0,1,1,0,,,0,1,000559,2012
,,0,29,-1,1,1,2,4,50,3134,0,0,1,1,11025,1,0,0,1,1,0,,,0,1,000559,2013
,,0,9,-1,1,1,4,10,50,758,0,0,1,0,3336,0,0,0,0,0,0,,,0,1,000560,2011
,,0,9,-1,1,1,4,10,50,679,0,0,1,1,4371,0,0,0,0,0,0,,,0,1,000560,2012
,,0,9,-1,1,1,4,10,50,655,0,0,1,1,4644,0,0,0,0,0,0,,,0,1,000560,2013
,,0,5,-1,1,1,4,6,50,1707,0,0,1,0,6395,1,1,1,1,1,1,,,0,1,000564,2011
,,0,5,-1,1,1,4,6,50,1707,0,0,1,0,6395,1,1,1,1,1,1,,,0,1,000564,2012
,,0,5,-1,1,1,4,6,50,1771,0,0,1,1,4581,1,1,1,1,1,1,,,0,1,000564,2013
,,0,4,-1,1,1,4,8,50,317,0,0,1,1,1027,1,0,0,1,1,0,,,0,1,000565,2011
,,0,4,-1,1,1,4,8,50,398,0,0,1,1,1299,1,0,0,1,1,0,,,0,1,000565,2012
,,0,4,-1,1,1,4,8,50,384,0,0,1,1,1208,1,0,0,1,1,0,,,0,1,000565,2013
,,0,10,-1,1,1,5,13,48,-1,0,0,1,1,1015,1,0,0,1,1,0,,,0,1,000566,2011
,,0,10,-1,1,1,5,13,48,454,0,0,1,1,1455,1,0,0,1,1,0,,,0,1,000566,2012
,,0,10,-1,1,1,5,13,48,462,0,0,1,1,1514,1,0,0,1,1,0,,,0,1,000566,2013
,,0,2,-1,1,1,1,4,51,18,0,0,1,1,22,0,0,0,0,0,0,,,0,1,000567,2011
,,0,2,-1,1,1,1,4,51,14,0,0,1,1,23,0,0,0,0,0,0,,,0,1,000567,2012
,,0,2,-1,1,1,1,4,51,12,0,0,1,1,15,0,0,0,0,0,0,,,0,1,000567,2013
1,1,0,21,-1,1,1,14,22,47,1597,1,1,0,0,1815,1,1,1,1,1,0,1,1,0,0,000568,2011
1,1,0,21,-1,1,1,16,23,48,-1,1,1,0,1,-1,1,1,1,1,1,0,1,1,0,0,000568,2012
1,1,0,19,-1,0,0,15,22,49,-1,1,1,0,1,-1,1,1,1,1,1,0,1,1,0,0,000568,2013
1,0,0,4,1,1,0,-1,4,48,681,0,-1,0,0,3275,1,1,1,1,1,0,1,1,1,1,000570,2011
1,0,0,7,1,0,0,-1,4,50,709,0,-1,0,1,3168,1,1,1,1,1,0,1,1,1,1,000570,2012
1,0,0,7,1,0,0,-1,4,50,709,0,-1,0,1,3168,1,1,1,1,1,0,1,1,1,1,000570,2013
1,0,0,18,0,0,0,2,2,45,507,0,0,0,0,6307,1,1,1,1,0,0,1,1,0,0,000571,2011
1,0,0,5,0,0,0,2,2,46,647,0,0,0,0,4790,1,1,1,1,0,0,1,1,0,0,000571,2012
1,0,0,6,3,1,0,3,5,44,653,0,0,0,0,4718,1,1,1,1,0,0,1,1,0,0,000571,2013
1,0,1,12,0,1,0,1,2,44,6688,0,0,0,0,7788,1,1,1,1,1,0,0,1,1,1,000572,2011
1,0,1,5,1,1,0,1,2,45,4184,0,-1,0,0,8262,1,1,1,1,1,0,0,1,1,1,000572,2012
1,0,1,5,1,1,0,1,2,43,4437,0,-1,0,0,8932,1,1,1,1,1,0,0,1,1,1,000572,2013
1,0,0,6,3,1,0,2,5,40,147,0,1,0,0,925,1,0,0,0,1,0,0,1,0,1,000573,2011
1,0,0,4,3,0,0,2,4,40,198,0,1,1,0,751,1,0,0,0,1,0,0,1,0,1,000573,2012
1,0,0,4,3,1,0,2,4,41,194,0,1,0,1,935,1,0,0,0,1,0,0,1,0,1,000573,2013
1,0,0,7,2,1,0,-1,6,48,520,0,-1,0,0,2077,1,0,0,1,1,0,0,0,0,1,000576,2011
1,0,0,7,2,1,0,1,5,45,252,0,-1,0,0,445,1,0,0,1,1,0,0,0,0,1,000576,2012
1,0,0,7,2,1,0,1,7,46,231,0,-1,0,1,450,1,0,0,1,1,0,0,0,0,1,000576,2013
1,1,1,13,1,1,0,2,6,52,1587,0,-1,0,0,5340,1,1,0,0,1,0,1,1,0,1,000581,2011
1,1,1,13,0,1,0,4,6,48,-1,0,-1,0,0,5179,1,1,0,0,1,0,1,1,0,1,000581,2012
1,1,1,14,0,1,0,4,6,49,-1,0,-1,0,0,5140,1,1,0,0,1,0,1,1,0,1,000581,2013
1,0,0,3,3,1,0,-1,3,47,444,1,-1,0,1,836,1,1,0,1,0,0,1,1,0,1,000582,2011
1,0,0,4,3,1,0,-1,2,45,466,1,-1,0,1,790,1,1,0,1,0,0,1,1,0,1,000582,2012
1,0,0,5,3,1,0,-1,2,46,1736,1,-1,1,0,3043,1,1,0,1,0,0,1,1,0,1,000582,2013
1,0,0,11,1,1,0,1,5,53,388,0,-1,0,1,1088,1,1,0,1,0,0,0,1,0,1,000584,2011
1,0,0,5,4,1,0,1,5,52,682,0,-1,1,0,961,1,1,0,1,0,0,0,1,0,1,000584,2012
1,0,0,5,3,1,0,1,5,53,437,0,-1,1,1,988,1,1,0,1,0,0,0,1,0,1,000584,2013
1,0,0,9,3,1,0,2,2,40,404,0,-1,0,1,640,1,1,0,0,0,0,0,1,0,1,000585,2011
1,0,0,8,-1,1,0,1,1,44,292,0,-1,0,0,592,1,1,0,0,0,0,0,1,0,1,000585,2012
1,0,0,9,-1,1,0,1,2,44,278,0,-1,1,1,562,1,1,0,0,0,0,0,1,0,1,000585,2013
1,0,0,5,-1,0,0,-1,5,41,554,1,-1,0,0,748,1,1,0,0,1,0,1,1,0,1,000586,2011
1,0,0,5,0,1,0,-1,7,42,-1,1,-1,0,1,-1,1,1,0,0,1,0,1,1,0,1,000586,2012
1,0,0,5,0,1,0,-1,5,42,-1,1,-1,0,1,-1,1,1,0,0,1,0,1,1,0,1,000586,2013
1,0,0,-1,-1,0,0,2,4,43,198,0,-1,0,0,1038,1,1,0,0,1,0,0,1,0,1,000587,2011
1,0,0,5,-1,1,0,3,7,40,250,1,-1,0,1,1179,1,1,0,0,1,0,0,1,0,1,000587,2012
1,0,0,7,-1,1,0,-1,8,46,343,0,-1,0,1,1440,1,1,0,0,1,0,0,1,0,1,000587,2013
1,0,0,3,2,1,0,4,5,48,577,1,0,0,0,1851,1,1,0,1,1,0,0,1,0,1,000590,2011
1,0,0,4,1,1,0,4,5,48,-1,1,0,0,0,1955,1,1,0,1,1,0,0,1,0,1,000590,2012
1,0,0,3,1,1,0,4,5,49,-1,1,0,0,0,1861,1,1,0,1,1,0,0,1,0,1,000590,2013
1,0,0,17,-1,0,0,4,14,48,4479,0,-1,0,0,6490,1,1,0,1,1,0,0,0,0,1,000591,2011
1,0,0,25,-1,1,0,-1,16,43,4104,0,-1,1,1,6675,1,1,0,1,1,0,0,0,0,1,000591,2012
1,0,0,21,0,1,0,2,12,43,4173,0,-1,1,0,5474,1,1,0,1,1,0,0,0,0,1,000591,2013
1,1,0,11,1,1,0,-1,6,46,253,0,-1,0,0,1992,1,1,0,1,1,0,0,1,1,1,000592,2011
1,1,0,12,2,1,0,-1,4,48,251,0,-1,0,1,1359,1,1,0,1,1,0,0,1,1,1,000592,2012
1,1,0,12,0,1,0,-1,4,48,-1,0,-1,0,0,1371,1,1,0,1,1,0,0,1,1,1,000592,2013
1,0,0,9,-1,0,0,3,4,45,255,0,-1,0,0,734,1,1,0,0,1,0,0,1,0,1,000593,2011
1,0,0,9,2,1,0,3,4,46,214,0,-1,0,0,1056,1,1,0,0,1,0,0,1,0,1,000593,2012
1,0,0,9,1,0,0,3,4,47,210,0,-1,0,0,1083,1,1,0,0,1,0,0,1,0,1,000593,2013
1,0,0,8,-1,0,0,1,8,44,-1,0,-1,0,1,468,1,0,0,0,0,0,1,0,0,1,000594,2011
1,0,0,6,1,0,0,-1,7,49,-1,0,-1,0,1,468,1,0,0,0,0,0,1,0,0,1,000594,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,000594,2013
